id,created_at,bar_start,timeframe,slug,meta_timeframe,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_implied_prob_5m_ago,polymarket_prob_momentum_5m,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome,,,,,,x
0df3e505-9ab8-4b3a-b297-b928851fc978,2026-06-15 19:56:00.616034+00,2026-06-15 19:45:00 UTC,15m,btc-updown-15m-1781552700,15m,11,2026-06-15 19:45:00 UTC,4,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66721.99,66648.03,66749.95,66569.11,74,-1,1.663,89,0.831,0.436,0.054,-28,27915415,11110342,2.513,0,0,0,34894269,99,FALSE,-1459682,-227845,598228,0.13,flattening_negative,5,5,88329,sell,0.81,4.236,FALSE,,0,214036,-38.07,-5.24,1137401,none,0.027,neutral,-0.00004665,66650,66600,-30.75,1.834,1,TRUE,up,46.38,3.493,TRUE,TRUE,1.357,poc_4h,189.47,round_66500,148.03,FALSE,0.125,0.135,-0.01,0.12,0.13,283,,-7.5,30,cushion_>1.5atr__cvd3m_diverging__min11,0.912,333,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""candle_cushion"",""empirical_prior""]",-7.5,down,,,,,,
c721c4b2-737b-4985-82c8-66888ebfba36,2026-06-15 19:51:00.557274+00,2026-06-15 19:45:00 UTC,15m,btc-updown-15m-1781552700,15m,6,2026-06-15 19:45:00 UTC,9,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66721.99,66598,66749.95,66569.11,124,-1,2.824,132,0.941,0.16,0.1,-28,47193112,31156145,1.515,0,0,0,58991389,99,FALSE,-2190176,-169278,-250134,0.711,flattening_negative,3,2,90829,buy,1,7.911,FALSE,,0,-124159,-27.65,9.4,-4091531,none,0.014,neutral,-0.00004852,66600,66500,-30.19,6.377,0,TRUE,up,46.38,3.365,TRUE,TRUE,1.361,poc_4h,239.5,round_66500,98,FALSE,0.135,0.395,-0.26,0.13,0.14,255,,-5,30,cushion_>1.5atr__cvd3m_confirming__min6,0.859,922,0.9447,1.78E+12,0.0847,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""polymarket_momentum"",""candle_cushion"",""flaa_asymmetry""]",-5,down,,,,,,
7a245174-7ac8-462f-b7d9-40494ecb9b07,2026-06-15 19:46:00.447889+00,2026-06-15 19:45:00 UTC,15m,btc-updown-15m-1781552700,15m,1,2026-06-15 19:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66721.99,66690.35,66749.95,66690.35,32,-1,0.709,167,0.19,0,0.556,-28,10229205,1406033,7.275,0,0,0,12786507,6.369,FALSE,-1136698,-1136698,-922812,,,3,2,222621,sell,0.71,0.324,TRUE,buy,0.518,-163119,-46.41,-10.08,10556558,none,-0.012,neutral,-0.00004854,66750,66650,-43.41,-7.614,0,FALSE,up,46.38,3.601,TRUE,TRUE,1.366,poc_4h,147.15,round_66500,190.35,FALSE,0.375,,,0.37,0.38,599,,-6.6,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5768,333,0.6698,1.78E+12,0.3093,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-6.6,down,,,,,,
5aca99b1-6c01-4805-80e9-f0705862898d,2026-06-15 19:41:00.475727+00,2026-06-15 19:30:00 UTC,15m,btc-updown-15m-1781551800,15m,11,2026-06-15 19:30:00 UTC,4,1.1,TRUE,TRUE,TRUE,TRUE,FALSE,66530.54,66696.26,66705.88,66530,166,1,3.326,100,1.663,0.945,0.989,-1,45355188,64618927,0.702,0,0,0,56693985,99,FALSE,1800632,673266,966804,0.876,rising,5,2,218511,buy,0.84,6.069,FALSE,,0,218196,-36.12,-4.97,-1679300,none,0.08,new_longs,-0.00005033,66750,66650,-39.53,-5.311,1,FALSE,up,46.38,3.616,TRUE,TRUE,1.362,poc_4h,141.24,round_66500,196.26,FALSE,0.985,0.905,0.08,0.98,0.99,2854,,-3.5,30,cushion_>1.5atr__cvd3m_confirming__min11,0.9446,995,,1.78E+12,0.95,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""candle_cushion"",""polymarket_momentum"",""tape_rising""]",-3.5,up,,,,,,
e59e5a5f-eef6-4a87-9d45-a974be5cdac9,2026-06-15 19:36:00.471018+00,2026-06-15 19:30:00 UTC,15m,btc-updown-15m-1781551800,15m,6,2026-06-15 19:30:00 UTC,9,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66530.54,66681.52,66703.5,66530,151,1,2.769,164,0.923,0.873,0.979,-1,43826254,57947224,0.756,0,0,0,54782817,99,FALSE,971420,94864,649821,0.946,accelerating_positive,2,1,98939,sell,1.5,1.391,TRUE,sell,0.004,205625,-33.46,-2.36,4541771,none,0.029,neutral,-0.00005148,66750,66650,-39.55,-6.487,0,FALSE,up,46.38,3.578,TRUE,TRUE,1.368,poc_4h,155.98,round_66500,181.52,FALSE,0.9,0.655,0.245,0.89,0.91,1016,,2.5,30,cushion_>1.5atr__cvd3m_confirming__min6,0.858,922,0.9446,1.78E+12,0.9252,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""polymarket_momentum"",""candle_cushion"",""tape_absorption""]",2.5,up,,,,,,
60bcc33b-8bb8-4ce0-9483-6b999b1a0d31,2026-06-15 19:31:00.453262+00,2026-06-15 19:30:00 UTC,15m,btc-updown-15m-1781551800,15m,1,2026-06-15 19:30:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,66530.54,66580,66580,66530,49,1,0.787,235,0.21,1,0.889,-1,6814704,17486956,0.39,0,0,0,8518379,7.772,FALSE,173583,173583,-863204,,,4,5,246319,sell,1.13,5.865,FALSE,,0,36211,-30.04,4,382431,none,0.017,neutral,-0.00005366,66600,66500,-32.12,8.549,0,TRUE,up,46.38,3.319,TRUE,TRUE,1.374,poc_4h,257.5,round_66500,80,FALSE,0.655,,,0.65,0.66,1709,,-1.3,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6167,232,0.6701,1.78E+12,0.6422,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-1.3,up,,,,,,
e6c10887-bdb0-4062-9d53-ff764bbf9f7f,2026-06-15 19:26:00.535294+00,2026-06-15 19:15:00 UTC,15m,btc-updown-15m-1781550900,15m,11,2026-06-15 19:15:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66853.99,66587.99,66889.85,66348,266,-1,4.215,126,2.108,0.443,0.153,-36,87432988,76787791,1.139,0,0,0,109291235,99,FALSE,-3436601,50263,330434,0.591,flattening_negative,1,2,83493,buy,0.9,6.208,FALSE,,0,0,-30.13,4.66,7079804,none,-0.204,long_liquidation,-0.00005405,66600,66500,-37.08,-8.722,1,FALSE,up,46.38,3.34,TRUE,TRUE,1.556,poc_4h,249.51,round_66500,87.99,FALSE,,0.025,,,0.01,,,,30,cushion_>1.5atr__cvd3m_diverging__min11,0.9118,332,,1.78E+12,0.0574,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""candle_cushion"",""empirical_prior"",""htf_trend""]",,down,,,,,,
8e5d0b61-809e-4494-9c08-520e0b02f3c9,2026-06-15 19:21:00.480157+00,2026-06-15 19:15:00 UTC,15m,btc-updown-15m-1781550900,15m,6,2026-06-15 19:15:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66853.99,66503.82,66889.85,66348,350,-1,5.461,192,1.82,0.288,0.28,-36,96882888,106577661,0.909,0,0,0,121103610,99,FALSE,-4202237,484304,-4066944,0.8,accelerating_negative,7,10,1392177,sell,0.92,5.608,FALSE,,0,-1416505,-30.68,10.28,-42705898,none,-0.16,long_liquidation,-0.00005498,66600,66500,-30.35,2.543,-1,FALSE,up,46.38,3.125,TRUE,TRUE,1.563,poc_4h,333.68,round_66500,3.82,TRUE,0.015,0.605,-0.59,0.01,0.02,37,,5.2,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8578,921,0.9446,1.78E+12,0.0666,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""polymarket_momentum"",""tape_accelerating_negative""]",5.2,down,,,,,,
e6065b30-be3a-4846-a5f1-eacadb4e8632,2026-06-15 19:16:00.524861+00,2026-06-15 19:15:00 UTC,15m,btc-updown-15m-1781550900,15m,1,2026-06-15 19:15:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66853.99,66886.01,66889.85,66853.99,32,1,1.168,103,0.312,0.893,0.867,0,2024195,13349471,0.152,0,0,0,2530244,99,FALSE,33364,33364,-307208,,,3,1,72202,buy,0.52,1.262,FALSE,,0,0,-42.65,-12.71,1900466,none,0.004,neutral,-0.00005182,66900,66850,-25.19,-2.551,0,FALSE,up,46.38,4.1,TRUE,TRUE,1.583,round_67000,113.99,poc_4h,48.51,FALSE,0.605,,,0.6,0.61,1013,,3.6,30,cushion_1.0-1.5atr__cvd3m_diverging__min1,0.6429,108,0.737,1.78E+12,0.6407,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",3.6,down,,,,,,
9486b6a8-e1a6-478a-8557-1981da152618,2026-06-15 19:11:00.528417+00,2026-06-15 19:00:00 UTC,15m,btc-updown-15m-1781550000,15m,11,2026-06-15 19:00:00 UTC,4,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,66766.12,66859.29,66875.99,66728,93,1,3.454,54,1.727,0.887,0.908,-38,20597293,38929691,0.529,0,0,0,25746616,99,FALSE,28639,-139281,-4972,0.005,flat,2,1,77408,buy,1.19,256.764,FALSE,,0,0,-33.84,-0.7,1184477,none,-0.003,neutral,-0.00005279,66900,66850,-26.93,-6.309,0,FALSE,up,46.38,4.032,TRUE,TRUE,1.568,round_67000,140.71,poc_4h,21.79,FALSE,0.975,0.86,0.115,0.97,0.98,5882,,-3.3,30,cushion_>1.5atr__cvd3m_flat__min11,0.9021,409,,1.78E+12,0.9423,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""candle_cushion"",""polymarket_momentum"",""flaa_asymmetry""]",-3.3,up,,,,,,
282ec142-3963-487f-893d-91f69e1414c7,2026-06-15 19:06:00.62826+00,2026-06-15 19:00:00 UTC,15m,btc-updown-15m-1781550000,15m,6,2026-06-15 19:00:00 UTC,9,1,TRUE,TRUE,TRUE,TRUE,FALSE,66766.12,66860,66860,66728,94,1,2.923,96,0.974,1,0.833,-38,20280696,39783725,0.51,0,0,0,25350870,99,FALSE,617440,368231,255414,0.785,flattening_positive,5,2,142649,buy,1.22,6.805,FALSE,,0,0,-31.74,2.3,1841928,none,-0.009,neutral,-0.00005471,66900,66850,-26.01,8.195,1,TRUE,up,46.38,4.034,TRUE,TRUE,1.575,round_67000,140,poc_4h,22.5,FALSE,0.875,0.545,0.33,0.87,0.88,2122,,6.4,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8577,920,0.9447,1.78E+12,0.9388,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""polymarket_momentum"",""candle_cushion"",""flaa_asymmetry""]",6.4,up,,,,,,
ba4e81ed-fdea-4eb9-a315-08530390cf08,2026-06-15 19:01:00.46667+00,2026-06-15 19:00:00 UTC,15m,btc-updown-15m-1781550000,15m,1,2026-06-15 19:00:00 UTC,14,1.8,TRUE,TRUE,TRUE,TRUE,FALSE,66766.12,66782,66782,66728,16,1,0.523,114,0.14,1,0.25,-38,995150,4197543,0.237,0,0,0,1243937,99,FALSE,55352,55360,-141158,,,3,4,107671,sell,0.9,10.023,FALSE,,0,0,-32.04,2.99,-1645857,none,0,neutral,-0.00005577,66800,66750,-27.02,0.769,0,TRUE,up,47.191,3.624,TRUE,TRUE,1.58,poc_4h,55.5,round_66500,282,FALSE,0.565,,,0.56,0.57,960,,-0.3,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5604,215,0.6382,1.78E+12,0.5618,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-0.3,up,,,,,,
0ac43de8-9303-436a-b487-ce20265100ae,2026-06-15 18:56:00.570122+00,2026-06-15 18:45:00 UTC,15m,btc-updown-15m-1781549100,15m,11,2026-06-15 18:45:00 UTC,4,2.6,TRUE,TRUE,TRUE,TRUE,FALSE,66803.45,66863.28,66920,66803.45,60,1,1.951,61,0.975,0.513,0.993,0,11061331,21818441,0.507,0,0,0,13826664,99,FALSE,307436,73116,-15593,0.187,flattening_positive,4,2,170421,buy,0.97,88.944,FALSE,,0,0,-33.12,4.02,-1398505,none,0.028,neutral,-0.00005562,66900,66850,-29.48,-1.24,0,FALSE,up,47.191,4.059,TRUE,TRUE,1.561,round_67000,136.72,poc_4h,25.78,FALSE,0.895,0.865,0.03,0.89,0.9,1364,,4.9,30,cushion_>1.5atr__cvd3m_flat__min11,0.9042,408,,1.78E+12,0.9436,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""flaa_asymmetry"",""empirical_prior""]",4.9,down,,,,,,
5ef509cb-9978-4f41-8c69-3acbfc638880,2026-06-15 18:51:00.47048+00,2026-06-15 18:45:00 UTC,15m,btc-updown-15m-1781549100,15m,6,2026-06-15 18:45:00 UTC,9,1.7,TRUE,TRUE,TRUE,TRUE,FALSE,66803.45,66894.32,66920,66803.45,91,1,2.806,97,0.935,0.78,0.988,0,19064075,35580168,0.536,0,0,0,23830094,99,FALSE,715301,-101325,659219,0.651,accelerating_positive,10,2,77224,sell,0.82,4.701,FALSE,,0,0,-39.48,-6.63,5618651,none,0.034,new_longs,-0.00005528,66900,66850,-31.48,0.216,1,TRUE,up,47.191,4.135,TRUE,TRUE,1.566,round_67000,105.68,poc_4h,56.82,FALSE,0.865,0.625,0.24,0.86,0.87,1577,,8.4,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8586,919,0.9447,1.78E+12,0.949,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""polymarket_momentum"",""candle_cushion"",""tape_accelerating_positive""]",8.4,down,,,,,,
c62cc5dc-fac1-4e9e-95bd-ceefe5140cdd,2026-06-15 18:46:00.455211+00,2026-06-15 18:45:00 UTC,15m,btc-updown-15m-1781549100,15m,1,2026-06-15 18:45:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66803.45,66828.01,66838,66803.45,25,1,0.765,120,0.204,0.711,0.929,0,2012352,9178550,0.219,0,0,0,2515440,99,FALSE,70572,70572,-111049,,,3,2,49936,sell,1.35,13.239,FALSE,,0,-113819,-29.46,8.95,449843,none,0.002,neutral,-0.000057,66850,66800,-31.39,2.505,0,TRUE,up,47.191,3.972,TRUE,TRUE,1.579,round_67000,171.99,round_66500,328.01,FALSE,0.625,,,0.62,0.63,925,,-2.3,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5628,214,0.6382,1.78E+12,0.602,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_7,0.14,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-2.3,down,,,,,,
55b66621-6a90-4ae4-bd06-7a801dc3a2ad,2026-06-15 18:41:00.510223+00,2026-06-15 18:30:00 UTC,15m,btc-updown-15m-1781548200,15m,11,2026-06-15 18:30:00 UTC,4,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66826.43,66820.4,66875.38,66746.25,6,-1,0.166,73,0.083,0.574,0.512,-49,993379,355873,2.791,0,0,0,1241723,7.67,FALSE,823677,-18719,-295174,0.22,flattening_positive,2,1,164621,sell,1,2.17,FALSE,,0,105804,-30.84,2.31,1916601,none,-0.103,long_liquidation,-0.00005692,66850,66800,-33.72,3.451,0,TRUE,up,47.191,3.953,TRUE,TRUE,1.544,round_67000,179.6,round_66500,320.4,FALSE,0.465,0.475,-0.01,0.46,0.47,601,FALSE,-13.9,30,cushion_<0.5atr__cvd3m_confirming__min11,0.6054,141,,1.78E+12,0.3257,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""htf_trend"",""tape_flattening_positive""]",-13.9,down,,,,,,
ca543cf9-5c71-4a0f-815f-e5423ad03683,2026-06-15 18:36:00.547755+00,2026-06-15 18:30:00 UTC,15m,btc-updown-15m-1781548200,15m,6,2026-06-15 18:30:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,66826.43,66818,66875.38,66746.25,8,-1,0.207,122,0.069,0.556,0.575,-49,1442372,364069,3.962,0,0,0,1802964,99,FALSE,1099639,-229077,-131953,0.722,flattening_positive,2,2,112951,buy,0.75,17.899,FALSE,,0,0,-30.46,2.91,12283001,none,-0.099,long_liquidation,-0.00005669,66850,66800,-37.07,-2.992,-1,FALSE,up,47.191,3.947,TRUE,TRUE,1.548,round_67000,182,round_66500,318,FALSE,0.475,0.345,0.13,0.47,0.48,722,TRUE,-3.3,30,cushion_<0.5atr__cvd3m_flat__min6,0.5345,120,0.5192,1.78E+12,0.4419,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""htf_trend""]",-3.3,down,,,,,,
df98a7c1-32d3-49e3-823e-f6ba6496b043,2026-06-15 18:31:00.51597+00,2026-06-15 18:30:00 UTC,15m,btc-updown-15m-1781548200,15m,1,2026-06-15 18:30:00 UTC,14,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,66826.43,66782.81,66840,66766.5,44,-1,1.208,135,0.323,0.222,0.37,-14,15017322,4790059,3.135,0,0,0,18771653,99,FALSE,-135486,-135486,-280498,,,5,5,96149,buy,1.18,18.353,FALSE,,0,-210504,-41.01,-6.86,-2159041,none,-0.001,neutral,-0.00005754,66800,66750,-32.89,0.7,-1,FALSE,up,47.191,3.86,TRUE,TRUE,1.554,round_67000,217.19,round_66500,282.81,FALSE,0.345,,,0.34,0.35,576,,-14.1,30,cushion_1.0-1.5atr__cvd3m_confirming__min1,0.6564,250,0.7899,1.78E+12,0.2037,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""candle_cushion""]",-14.1,down,,,,,,
